timestamp,lat,long,altitude,jNO2,jO3,pressure,temperature,wind_speed,wind_direction,OA_AMS,H2O2,O3,H2O,HCOOH,NO,NO2,HNO3,HNO2,HCN,CH3CN,Acrylonitrile,ClNO2,MeONO2,EthONO2,nPropONO2,iPropONO2,x2ButONO2,x2PentONO2,x3PentONO2,x3Me2ButONO2,PAN,APAN,PPN,PBN,NOy,ISOPN,DMS,OCS,SO2,Cl2,BrO,CH3Cl,CH2Cl2,CHCl3,CH2ClCH2Cl,CH3CCl3,C2HCl3,C2Cl4,CH3Br,CH2Br2,CHBr3,CH3I,CHBr2Cl,CHBrCl2,CH4,Ethane,Ethene,Ethyne,Propane,Propene,Propyne,Propadiene,nButane,iButane,iButene,x1Butene,c2Butene,t2Butene,x13Butadiene,x12Butadiene,x1Butyne,x2Butyne,x1Buten3yne,nPentane,iPentane,x1Pentene,c2Pentene,t2Pentene,x2Me1Butene,x3Me1Butene,CycPentane,CycPentene,Isoprene,nHexane,x2MePentane,x3MePentane,x1Hexene,CycHexane,nHeptane,x2MeHexane,x3MeHexane,x1Heptene,MeCycHexane,nOctane,x224TrimePentane,x234TrimePentane,x1Octene,nNonane,x1Nonene,Monoterpenes,nDecane,x1Decene,nUndecane,Benzene,Toluene,mpXylene,oXylene,EthBenzene,Styrene,C9Aromatics,Phenol,Cresols,CO,CO2,CHOCHO,CH3COCHO,CH3OH,CH2O,C2H5OH,CH3CHO,Glycolaldehyde,MeFormate,iPropanol,Acetone,Acrolein,C3H6O2,C4Carbonyls,MAC,MVK,x23Butanedione,Furan,x2Furanone,MaleicAnhyd,x2MeFuranAnd3MeFuran ,Furfural,DimeFurans,C7H8O,Guaiacol,BenzFuran,Syringol,temp,rh
2019-07-22 21:14:28,37.111551,-120.516543,352.0,0.0093594,3.744e-05,972.4629,30.4189,1.58846,264.9188,11.8865,,68.6397,15824.5,843.3,139.557,0.77331,,1.69903,54.2743,0.16040000000000001,,0.098771,10.26,3.268,1.183,7.37,5.045,1.146,0.858,1.458,499.4282,21.433,49.4196,14.9248,2.93777,,,702.0,600.3156,0.27703,0.0076,557.0,55.0,19.28,16.66,1.851,0.552,1.55,14.35,0.813,0.64,0.957,0.991,0.735,2072.54,942.9429,41.0,84.0,393.0,14.0,,,37.6,33.0,,5.0,,,,,,,,24.3,48.6,,,,,,,,,10.3,15.3,7.9,,5.0,5.0,,,,,3.2,4.5,,,4.0,,,,,6.0,0.01778,0.011460000000000001,2.5,0.68,1.75,,,,,126.2489,404.8426,,,,2465.46,1.6810999999999998,1.0158,,88.5,51.5,2.8682,0.039299999999999995,,,72.0,37.8,,,,,,,,,,,,30.4189,38.2823
2019-07-22 21:16:29,37.164278,-120.361399,366.5429,0.0092609,3.718e-05,971.1094,31.0149,2.11714,199.7022,11.6375,,68.3044,15280.9,781.1057,119.4923,0.66097,,3.09737,35.3571,0.15369999999999998,,0.080486,10.267,3.344,1.128,6.189,4.136,0.885,0.682,1.1,382.8536,16.2416,44.7925,7.80536,2.6934,,,641.0,616.173,0.19751,0.049571,575.0,54.6,17.91,17.81,1.843,0.427,1.44,13.18,0.615,0.615,0.96,0.777,0.491,2066.33,961.75,33.0,78.0,344.0,9.0,,,37.5,26.0,,3.0999999999999996,,,,,,,,19.9,39.0,,0.0002,0.0003,0.0025,0.0005,,,0.0016,11.0,10.8,5.7,,,5.0,,,,,3.5,3.9,,,7.0,,,0.0008,,3.0,0.01531,0.01499,1.89,4.0,0.84,,,,,123.8903,404.2663,,,,2074.77,2.1848,1.0524,,84.2,40.7,2.8833,0.0496,,,8.2,33.0,,,,,,,,,,,,31.0149,35.926
2019-07-22 21:18:29,37.218755,-120.201947,461.5429,0.0094269,3.722e-05,960.5583,30.5214,4.01714,209.7602,15.4818,972.8229,75.0686,16411.5,849.5886,166.0199,0.99122,689.4114,-0.51711,42.1286,0.15380000000000002,,0.18717,9.127,3.249,1.194,7.252,4.49,1.096,0.789,1.557,638.2,21.2,85.8,5.0,3.4066,1.83714,,598.0,800.4617,0.22671,0.018457,536.0,55.7,16.94,15.83,1.861,0.19,2.01,10.25,0.658,0.667,1.114,0.82,0.568,2088.87,980.2,42.0,88.0,437.0,8.0,,,49.0,32.0,,,,,,,,,,33.4,78.4,,,,,,,,0.0073,14.9,23.7,11.8,,5.0,7.0,,,,,,8.4,,,,,,,,,0.020730000000000002,0.016739999999999998,2.07,,2.94,0.00082,,0.51143,,133.9389,405.5494,-0.0072727,0.12182,,2977.03,1.8457000000000001,1.1689,,88.5,68.4,3.3392,0.0446,,,12.8,48.1,,,,,,,,,,0.003,,30.5214,38.9829
2019-07-22 21:20:28,37.274412,-120.041425,593.9714,0.0093683,3.715e-05,946.6583,31.3714,3.77714,201.4513,16.4452,1150.3,70.3761,14954.3,1241.89,85.1523,0.47839,565.1686,-1.38026,52.5171,0.1598,,0.159,8.96,2.896,1.017,5.85,3.695,0.881,0.661,1.122,397.5,19.1,22.0,12.7,2.45354,2.80571,,631.0,464.0679,0.19486,0.057943,586.0,55.8,17.12,17.71,1.876,0.627,1.59,8.79,0.563,0.606,0.818,0.761,0.453,2011.73,892.3714,37.0,78.0,375.0,9.0,4.0,,34.8,29.0,,,,,,,,,,21.4,41.2,,,,,,,,0.0052,7.1,13.5,6.4,,,14.0,,,,,2.6,3.6,,,4.0,,,,,,0.016329999999999997,0.00966,1.75,,1.31,,,5.39714,,132.0109,408.5983,-0.0022857,-0.05,,2684.77,1.6195,1.0076,,100.9,82.9,3.1586999999999996,0.0412,,,19.5,86.2,,,,,,,,,,,,31.3714,33.3003
2019-07-22 21:22:29,37.260045,-119.916768,619.7143,0.0093294,3.703e-05,943.6197,31.3691,4.49524,256.8021,18.9214,1171.56,73.1393,15099.1,1360.45,66.9029,0.46127,558.62,-1.20152,50.6,0.1678,,0.15457,7.889,2.694,1.005,6.049,3.739,0.98,0.662,1.11,421.5483,19.2903,29.0226,7.6775,2.38298,6.86857,,674.0,,0.19232,-0.0805,548.0,56.0,16.89,16.57,1.85,0.213,1.66,7.33,0.543,0.472,1.063,0.766,0.482,2068.5,950.9714,51.0,89.0,417.0,21.0,,,38.5,30.0,,4.0,,,,,,,,28.0,53.0,,,,,,,,0.3851,8.7,14.2,6.0,,,11.0,,,,,3.0,5.2,,,,,,,,,0.01801,0.01158,2.76,1.51,1.87,,,4.84286,,135.4713,410.429,0.039714,0.062571,,2962.86,1.8958,1.0927,,123.5,58.5,3.4474,0.0515,,,74.9,261.8,,,,,,,,,,,,31.3691,33.556
2019-07-22 21:24:29,37.133301,-119.852251,704.1429,0.0095398,3.812e-05,934.9157,30.0994,3.06,255.423,17.2991,,74.3364,14947.0,1252.93,77.1201,0.47875,,-1.65034,57.4971,0.1682,,0.14274,8.502,3.004,1.022,6.542,4.185,1.072,0.75,1.369,478.2159,20.731,34.9071,8.57591,2.51621,,,625.0,,0.167,0.1906,566.0,56.5,17.04,18.01,1.852,0.392,1.6,7.31,0.542,0.541,0.926,0.754,0.522,2047.7,909.8571,44.0,88.0,448.0,13.0,,,59.0,37.0,,,,,,,,,,27.6,55.5,,,,,,,,0.0988,9.0,15.6,7.7,,,7.0,3.0,3.0,,,,5.0,,,,,,,,,0.01918,0.01143,1.73,3.0,1.99,0.00039,,,,135.0211,409.5697,0.019143,-0.18914,,2857.83,1.899,1.0339,,100.9,44.8,3.3898,0.0429,,,45.9,188.7,,,,,,,,,,,,30.0994,35.2663
2019-07-22 21:26:29,37.00556,-119.795431,475.7429,0.0094074,3.669e-05,958.9866,32.1929,3.16,256.2107,16.7076,,76.644,14788.9,1105.15,95.5088,0.61404,,-1.95949,65.4029,0.1663,,0.20563,9.296,3.309,1.188,7.329,4.733,1.198,0.86,1.698,522.8977,21.5344,43.4366,9.45959,2.96103,,,610.0,,0.27477,0.17623,558.0,58.1,18.81,16.3,1.853,0.392,1.74,12.11,0.563,0.543,0.933,0.721,0.52,2043.31,874.6286,48.0,111.0,575.0,13.0,,,63.0,58.0,,,,,,,,,,35.8,77.2,,,,,,,,0.009,11.7,21.0,9.7,,,8.0,4.0,3.0,,,,6.3,,,,,,,,,0.02066,0.01524,2.68,1.64,2.45,,,,,135.8497,409.5268,0.039429,-0.65343,,2763.34,3.4638,1.3120999999999998,,101.8,53.1,3.2903000000000002,0.040799999999999996,,,20.6,84.1,,,,,,,,,,,,32.1929,31.8926
2019-07-22 21:28:29,36.925602,-119.900302,431.3429,0.0095206,3.694e-05,963.8146,31.1031,1.76364,250.5472,14.8668,,71.0538,15367.0,975.6629,81.301,0.47661,,-0.19994,55.7714,0.1611,,0.13197,8.577,2.943,1.003,5.836,3.756,1.145,0.648,1.107,313.8116,15.6473,23.5718,4.12734,2.5086,,,589.0,1046.1,0.3256,0.175,535.0,54.1,16.59,15.1,1.826,0.406,1.5,17.86,0.687,0.539,0.89,0.686,0.475,2035.23,825.1143,91.0,82.0,333.0,59.0,,,49.0,29.0,,3.0,,,,,,,,29.2,57.7,,,,,,,,0.0508,8.4,16.7,8.2,23.0,,11.0,,,14.0,,,4.8,,11.0,5.0,7.0,,,,,0.016210000000000002,0.01031,2.96,,1.55,,,,,129.0257,406.7154,-0.0054286,0.069714,,2140.06,1.5209000000000001,0.9146,,94.0,66.7,3.0843000000000003,0.0367,,,16.7,80.2,,,,,,,,,,,,31.1031,35.5983
2019-07-22 21:30:29,36.872544,-120.059037,393.5714,0.0092837,3.643e-05,967.8329,31.1386,1.30714,292.1713,13.2095,,69.8283,15495.7,771.4625,89.235,0.42829,,-2.83971,45.1,0.1591,,0.19314,8.155,2.988,0.9,5.737,3.857,0.718,0.609,1.027,264.5,11.4,28.7,6.3,2.42013,,,613.0,1592.23,0.30912,0.24675,526.0,54.2,15.62,16.38,1.756,0.286,1.44,46.87,0.641,0.551,0.857,0.839,0.586,2074.21,849.2,32.0,65.0,274.0,19.0,,,38.0,21.0,,7.0,,,,,,,,22.2,35.8,3.0,,,,,,,,10.7,10.7,6.7,,,6.0,,,,,,2.9,,3.0,,,,,,,0.015050000000000001,0.007940000000000001,1.07,,1.62,,,,,122.2993,406.3471,-0.0082857,-0.071143,,2216.94,2.0133,,,86.0,69.2,2.7315,0.037399999999999996,,,5.9,28.6,,,,,,,,,,,,31.1386,36.2374
2019-07-22 21:32:29,36.819545,-120.218331,391.8286,0.0092306,3.627e-05,967.9937,30.5529,1.35455,66.8554,13.1749,1134.24,69.5841,16722.7,813.4743,96.526,0.54445,594.8257,-1.23123,50.78,0.16069999999999998,,0.13431,9.155,3.075,0.975,5.572,3.994,0.831,0.626,1.01,356.6947,16.5878,45.8854,2.65028,2.46791,0.86286,,597.0,1765.32,0.19503,0.071457,568.0,54.8,17.1,15.95,1.826,0.272,1.26,27.29,0.587,0.67,0.991,0.831,0.516,2075.9,973.5143,27.0,70.0,292.0,11.0,,,41.0,26.0,,,,,,,,,,17.2,28.7,,,,,,,,,8.3,8.6,5.1,,,,,,,,4.1,2.5,,,,,,,,,0.01709,0.00899,0.85,,1.03,,,-0.88571,,125.6074,404.5391,0.006,-0.086857,,2314.66,2.0325,,,85.6,80.1,2.9006,0.0366,,,6.9,44.5,,,,,,,,,,,,30.5529,39.972
2019-07-22 21:34:28,36.765841,-120.380195,366.7714,0.0094982,3.692e-05,970.6983,30.7783,2.60857,357.9144,16.3069,1045.97,65.7952,16805.2,831.22,95.697,0.54724,554.3314,-0.28034,59.4429,0.16419999999999998,,0.13034,8.933,2.837,0.978,6.257,4.095,0.894,0.653,1.16,379.6088,16.6801,29.6352,4.23773,2.41622,2.33714,,577.0,907.8453,0.15671,0.083114,553.0,54.5,17.06,16.05,1.781,0.223,1.4,13.62,0.613,0.764,1.029,0.931,0.631,2042.5,1086.17,70.0,80.0,504.0,9.0,,,55.0,35.0,,,,,,,,,,26.0,45.9,,,,,,,,0.038200000000000005,8.9,15.7,6.3,,,4.0,,,,,,4.4,,,,,,,,,0.01768,0.01034,2.83,,1.87,0.00046,,-2.62857,,126.4929,405.2163,0.0014286,0.019714,,2495.34,2.2718000000000003,,,81.4,84.8,2.7575,0.0373,,,20.6,78.3,,,,,,,,,,,,30.7783,39.7229
2019-07-22 21:36:29,36.710577,-120.54454,402.7429,0.0090841,3.521e-05,966.9309,30.5274,3.08857,356.1124,10.9953,995.7571,64.362,17179.6,704.5514,117.3804,0.59491,561.7829,-0.38091,53.8114,0.155,,0.16994,9.098,2.882,0.89,5.89,4.254,0.96,0.676,1.316,401.1827,16.7704,28.4151,3.15,2.48682,1.03714,,577.0,1511.85,0.28191,0.039514,554.0,56.4,17.29,15.61,1.748,0.413,1.47,11.23,0.665,0.866,1.043,1.101,0.716,2024.94,1070.31,34.0,77.0,312.0,5.0,,,50.0,29.0,,3.0,,,,,,,,24.8,48.4,,,,,,,,0.011699999999999999,10.0,13.1,6.6,,,5.0,,,,,4.0,4.8,,,,,,,,,0.01843,0.01068,1.36,1.54,1.93,,,-1.65714,,124.9969,403.2209,0.028286,0.068857,,2591.86,2.8694,,,80.3,84.7,2.751,0.0427,,,10.0,52.4,,,,,,,,,,,,30.5274,40.6663
2019-07-22 21:38:29,36.618772,-120.591479,471.0571,0.0093383,3.563e-05,959.3783,29.8337,2.6,2.61534,20.9666,914.5057,62.9758,17114.8,776.3057,137.1988,0.57843,502.3686,-0.17226,41.4286,0.15830000000000002,0.0019,0.13657,9.381,2.722,0.843,5.285,4.162,0.936,0.661,1.219,385.2257,16.108,30.3502,6.64541,2.25562,0.72286,,583.0,1252.92,0.18443,-0.062943,541.0,58.2,16.53,15.66,1.843,0.313,1.25,11.73,0.614,0.771,1.043,0.89,0.585,2010.22,1540.03,54.0,78.0,291.0,9.0,,,63.0,35.0,,,,,,,,,,27.0,46.0,,,,,,,,,7.6,14.6,6.3,,,5.0,,,,,,5.0,,,,,,,,,0.01739,0.011439999999999999,1.75,,2.07,,,-2.5,,124.4857,408.0846,,,,2479.63,2.7645,,,79.0,86.3,2.665,0.040100000000000004,,,7.9,44.6,,,,,,,,,,,,29.8337,42.096
2019-07-22 21:40:29,36.51425,-120.497947,627.9429,0.0094387,3.62e-05,942.3397,29.5954,3.53939,36.4152,11.9983,955.66,63.2641,15443.8,825.9053,108.8699,0.52691,497.7343,0.5819,57.0579,0.15580000000000002,,0.09055,9.637,2.678,0.857,5.361,4.107,0.902,0.656,1.236,366.1,21.7,30.8,,2.11165,0.96286,,601.0,638.5043,0.23332,0.049211,565.0,57.3,19.44,17.45,1.815,0.427,1.52,11.09,0.621,0.818,0.761,1.165,0.892,1987.2,1085.54,34.0,75.0,279.0,6.0,,,56.0,33.0,,,,,,,,,,19.0,43.0,,,,,,,,,8.1,13.9,6.3,,,4.0,,,,,,4.4,,,,,,,,,0.01727,0.01001,2.14,,1.97,,,2.19429,,125.9791,406.4294,0.037714,0.20829,,2350.4,1.8364,,,81.2,66.5,2.6703,0.039799999999999995,,,9.6,54.7,,,,,,,,,,,,29.5954,37.808
2019-07-22 21:42:29,36.416025,-120.382888,512.3429,0.0093084,3.586e-05,954.8614,30.4454,1.77,41.3617,16.4091,,66.1747,16492.0,876.1971,114.89,0.63026,,-0.71409,53.4886,0.1598,,0.097829,9.408,2.939,0.955,5.978,4.875,1.069,0.767,1.414,411.8929,20.4434,37.6544,7.98716,2.45452,,,577.0,891.9631,0.12011,0.017686,541.0,58.1,19.51,17.89,1.811,0.329,1.52,15.54,0.616,0.857,0.809,1.171,0.756,1979.3,1121.17,35.0,81.0,310.0,7.0,,,72.0,46.0,,,,,,,,,,22.0,51.0,,,,,,,,0.0048,8.7,14.0,6.4,,,6.0,,,,,,4.9,,,,,,,,,0.02389,0.01306,2.03,,1.95,,,,,132.7574,406.31,0.030571,-0.36286,,2463.71,2.1343,,,83.9,88.1,2.7898,0.0573,,,10.4,39.3,,,,,,,,,,,,30.4454,38.8669
2019-07-22 21:44:29,36.454907,-120.223887,381.2857,0.0094468,3.609e-05,968.9737,32.2291,2.15294,350.3938,14.6759,1018.05,65.8652,16344.2,823.8514,89.605,0.49813,530.56,0.90011,60.3943,0.1595,,0.12977,9.554,3.109,0.962,5.998,4.422,0.936,0.639,1.096,299.8201,15.6775,33.0881,4.65496,2.29008,0.82286,,601.0,1733.45,0.20257,-0.038571,552.0,58.1,17.21,16.19,1.81,0.577,1.82,14.13,0.655,0.738,0.833,0.918,0.607,2000.14,1024.37,35.0,75.0,290.0,10.0,,,52.0,31.0,,3.0,,,,,,,,18.0,41.0,,,,,,3.0,,,6.2,12.7,5.2,,,3.0,,,,,,4.5,,,,,,,,,0.01732,0.0096,0.74,1.24,2.1,0.0006,,-0.12571,,125.7451,405.5577,0.017714,-0.052286,,2523.4,3.0361,,,81.5,91.3,2.8254,0.047700000000000006,,,4.6,36.1,,,,,,,,,,,,32.2291,35.4277
2019-07-24 21:14:45,43.577667,-116.259215,1143.31,0.0093063,3.368e-05,892.5386,24.0323,6.45152,336.508,,405.4343,53.6363,7800.03,886.9971,470.25,1.59208,212.0714,4.89694,132.0771,0.16629,-0.0003143,0.072514,4.83,,,,,,,,,,,,2.77017,4.98286,0.0035143,,,0.11463,0.15366,,60.2,11.41,11.2,,,4.35,7.31,,,0.868,,0.25,1907.86,707.4286,,,,,,,120.6,21.9,,,,,,,,,,55.8,116.9,,,,,,,,0.06409999999999999,20.5,28.3,13.1,,,,,,,,5.7,14.4,,,,,0.082457,,,,0.056543,0.098171,19.98,7.69,5.95,0.0090857,0.036829,7.12571,0.011457,116.0894,404.868,,,3.34174,2221.32,1.28911,1.14574,0.98949,57.1,115.6,2.82377,0.076171,0.19797,0.11734,74.3,156.1,0.051514,-0.010029,0.0087714,0.0052,0.049743,0.0042857,0.023914,0.015486,0.010114,0.0010857,0.0039143,24.0323,25.0783
2019-07-24 21:16:45,43.629603,-116.409126,2411.29,0.01042,4.002e-05,769.908,14.0149,10.3333,290.1515,,638.4057,52.9397,4960.32,451.1923,23.624,0.03197,113.3686,4.75093,120.7038,0.18169,-0.0012571,0.043111,3.04,,,,,,,,,,,,0.35431,0.051429,-0.0017714,,,0.099654,0.11412,,56.8,10.55,12.35,,,1.33,7.3,,,0.555,,0.15,1904.72,574.5143,,,,,,,9.8,2.2,,,,,,,,,,6.1,7.6,,,,,,,,,2.2,2.2,0.8,,,,,,,,,,,,,,0.039743,,,,0.019371,0.028571,1.1,,0.6,0.0058857,0.020743,0.83714,0.0069143,91.0366,408.1083,,,1.23189,867.6286,0.0692,0.5194,0.3652,48.5,68.3,1.74143,0.040571,0.099914,0.037629,21.6,49.0,0.024571,-0.019771,-0.014971,-0.0017429,0.033343,-0.0025143,0.017229,0.0077143,0.0065714,-0.0006,0.0062571,14.0149,26.6291
2019-07-24 21:18:45,43.698112,-116.298992,3759.46,0.010768,4.305e-05,654.3414,4.88171,12.2677,261.8576,,484.028,71.3178,2069.94,140.6771,24.065,0.036687,112.908,1.41466,194.8829,0.25477,-0.0010286,0.039086,2.52,,,,,,,,,,,,0.38588,-0.024,-0.0040286,,,0.090629,0.036257,,56.5,10.64,12.99,,,1.19,7.39,,,0.371,,0.11,1916.07,900.2273,,,,,,,6.2,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,3.6,,,,,,0.040943,,,,0.042886,0.025714,,,,0.0062,0.0218,-0.54,0.0044,117.864,405.3511,,,1.0886,623.5714,-0.11666,0.30806,0.10151,52.5,55.5,1.93309,0.0097429,0.049971,0.026457,,8.9,0.0088571,-0.024657,-0.027029,-0.0037429,0.013657,-0.0037143,0.0055429,0.0051429,0.0029143,-0.0001429,0.0020286,4.88171,17.246
2019-07-24 21:20:45,43.663098,-116.047179,4481.57,0.010733,4.425e-05,598.2111,2.06171,17.8029,256.0588,,392.275,75.7964,1610.83,124.2257,30.9988,0.035345,77.35,1.28326,152.0486,0.2261,,0.030057,3.58,,,,,,,,,,,,0.45692,-0.3625,,,,0.10471,0.11954,,57.4,10.04,12.4,,,1.27,6.72,,,0.396,,0.17,1917.43,908.6,,,,,,,8.5,2.5,,,,,,,,,,3.8,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,0.02386,0.0032,1.87,,0.92,,,-4.20625,,111.344,404.7363,,,,430.6,0.07840000000000001,0.24830000000000002,,52.0,33.9,1.7973,0.02,,,,7.7,,,,,,,,,,,,2.06171,15.284
2019-07-24 21:22:45,43.625571,-115.737699,5390.29,0.011045,4.631e-05,533.9671,-3.41514,17.2657,258.2198,0.40516,215.0714,24.4144,2509.04,3.49429,4.92998,-0.029211,3.11143,0.53954,60.2343,0.165,-0.001,0.051943,3.46,0.448,0.079,0.777,0.322,,,0.018,,,,,0.067282,-0.26286,-0.005,625.0,,0.0596,0.13609,553.0,50.7,10.83,12.56,1.665,0.16,0.84,6.54,0.46,0.23,0.303,0.322,0.199,1869.5,357.1818,,35.0,11.0,,,,3.0,,,,,,4.0,,,,,3.4,,,,,,,,,,2.3,,,,,,,,,,,,,,7.0,,0.03,,,,0.017,0.022,2.84,,,0.006,0.0,-2.01429,-0.004,68.8771,410.3657,,,0.292,238.2857,1.212,0.581,-0.026,26.7,57.9,0.803,0.011,0.002,0.015,22.0,6.3,-0.009,-0.024,-0.048,0.006,-0.01,0.015,0.001,-0.003,-0.006,-0.002,-0.008,-3.41514,25.8074
2019-07-24 21:24:45,43.584074,-115.405533,5808.54,0.010894,4.518e-05,506.0163,-6.524,15.8229,254.7514,0.26263,229.92,27.0784,2029.12,7.36286,5.03433,-0.039283,8.28286,1.51334,58.1543,0.13809,-0.0008857,0.016029,2.26,,,,,,,,,,,,0.056288,-0.014286,-0.0016857,,,0.019286,0.064857,,51.0,8.12,9.84,,,0.98,6.41,,,0.227,,0.1,1881.15,349.4857,,,,,,,2.1,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,4.3,,,,,,0.032343,,,,0.0080857,0.014857,1.85,1.51,,0.0049714,0.015543,3.59143,0.0047143,68.1246,410.4294,,,0.30034,214.5484,-0.12649,0.40394,-0.0546,24.9,46.7,0.78786,0.0050857,0.0114,0.0056,,7.3,0.0054857,-0.023229,-0.020771,-0.0028857,0.014486,-0.0048286,0.0124,0.0064857,0.0055429,0.0001714,0.0031714,-6.524,22.928
2019-07-24 21:26:45,43.580832,-115.067629,5806.4,0.010861,4.516e-05,506.3366,-6.09514,16.1486,257.3372,0.32491,193.5257,23.3051,2059.26,13.0,4.24841,-0.05322,11.7286,,100.3,0.13377,-0.0007714,,2.06,,,,,,,,36.7974,6.67362,5.05027,3.68457,0.031185,-0.19429,0.0004,,,0.703,-0.066,,54.3,7.67,9.91,,,0.91,6.59,,,0.291,,,1874.71,315.7143,,,,,,,2.6,,,,,,,,,,,2.8,,,,,,,,,,2.6,,,,,,,,,,,,,,,,0.030314,,,,0.011057,0.017914,2.0,,,0.0033143,0.0152,4.39429,0.0068571,69.4551,410.4029,,,0.28974,203.6286,-0.032457,0.43363,-0.053371,27.2,51.3,0.82417,0.0025429,0.0148,0.0081714,,,0.0097429,-0.026343,-0.026571,-0.0032286,0.011371,-0.0053714,0.012314,0.0037429,0.0063143,-0.0004857,0.0016286,-6.09514,22.7397
2019-07-24 21:28:45,43.593796,-114.731881,5806.54,0.010721,4.41e-05,506.4809,-6.22171,16.38,252.3606,0.12606,222.6829,29.5175,1746.16,9.28286,11.313,-0.029598,14.2514,0.72346,82.8057,0.14389,-0.0007143,0.029257,3.454,0.466,0.074,0.619,0.301,,,,57.8974,8.96312,3.80472,3.79333,0.036781,0.19143,-0.0003429,591.0,,0.020514,0.0112,523.0,54.2,10.3,16.89,1.68,0.346,0.99,6.15,0.581,0.202,0.344,0.322,0.197,1878.16,379.0,,19.0,13.0,,,,2.8,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0372,,,,0.0086286,0.0146,2.66,1.45,0.6,0.0029714,0.013514,3.26286,0.0061714,70.4209,410.3523,,,0.30394,190.5143,-0.11017,0.45323,-0.021,29.0,46.5,0.83589,0.0034,0.021771,0.011171,18.0,8.7,0.0067143,-0.024457,-0.019257,-0.0030857,0.011657,-0.0054286,0.0066571,0.004,0.0045714,0.0003143,0.0027429,-6.22171,20.4246
2019-07-24 21:30:45,43.60411,-114.39828,5810.46,0.010749,4.385e-05,506.344,-6.458,16.1571,260.8601,0.35391,233.0722,33.1866,1591.98,25.4114,9.23849,-0.023987,10.9056,1.24897,74.5486,0.15429,-0.0009714,0.033571,2.58,,,,,,,,96.1786,8.48989,7.1603,5.19646,0.074291,-0.072222,-0.0002,,,0.041714,0.0854,,54.1,8.82,11.1,,,1.07,6.08,,,0.243,,0.09,1883.44,,,,,,,,3.0,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.035914,,,,0.017857,0.017314,2.15,,0.77,0.0028,0.015257,-2.30556,0.0033143,76.8507,409.4469,,,0.46211,224.5429,-0.2666,0.43414,-0.005,32.1,41.0,1.09506,0.0035714,0.022,0.015829,,7.8,0.0098571,-0.024086,-0.0244,-0.0023714,0.013914,-0.0056857,0.0076286,0.0041429,0.0028286,0.0006,0.0018857,-6.458,18.446
2019-07-24 21:32:45,43.613542,-114.064867,5805.54,0.010686,4.329e-05,506.5123,-6.04029,18.5886,259.7799,0.71682,258.9565,36.607,1364.62,27.86,16.6944,-0.013987,13.5435,0.41677,101.6829,0.1728,,0.021857,3.656,0.537,0.068,0.752,0.712,,,,156.0376,19.2856,10.021,4.9269,0.10509,-0.23478,,606.0,,0.030629,0.024829,531.0,58.6,11.87,17.51,1.668,0.191,1.42,6.48,0.517,,0.276,0.39,0.196,1886.36,429.0,,5.0,20.0,,,,4.3,1.1,,,,,,,,,,2.3,,,,,,,,,,2.5,,,,,,,,,,2.8,,,,6.0,,,,,,0.009130000000000001,0.00235,2.22,,,,,-3.86957,,82.4671,408.9717,,,,227.1714,0.0399,0.168,,34.7,41.3,0.98,0.0172,,,28.0,28.0,,,,,,,,,,,,-6.04029,14.4543
2019-07-24 21:34:45,43.621973,-113.730454,5808.86,0.010717,4.276e-05,506.2246,-5.76029,18.98,260.1729,,269.4286,36.8328,1239.02,26.7586,12.0196,-0.023963,18.1286,0.69523,77.0345,0.16294,-0.0010857,0.0305,3.09,,,,,,,,108.9813,10.2648,5.10538,2.75603,0.094428,-0.13714,-0.0002,,,0.037414,-0.011586,,53.9,8.47,10.88,,,0.87,6.05,,,0.298,,0.08,1889.68,,,,,,,,2.6,,,,,,,,,,,3.6,,,,,,,,,,1.6,,,,,,,,,,2.8,,,,,,0.031657,,,,0.013343,0.015657,2.21,,,0.0034857,0.012943,-1.62286,0.0040857,82.9769,409.0137,,,0.51517,211.4571,-0.28063,0.50046,0.037286,31.4,38.5,1.14291,0.0072286,0.029229,0.014029,,7.0,0.011714,-0.017343,-0.014971,-0.0026,0.011514,-0.0030571,0.014514,0.0026857,0.0035143,-0.0001429,0.0008286,-5.76029,14.0323
2019-07-24 21:36:45,43.629715,-113.396421,5808.17,0.010925,4.286e-05,506.6951,-5.88429,14.0429,263.8166,,219.2686,38.0788,1271.97,30.0171,20.994,-0.033734,28.5829,1.55174,81.4114,0.1768,,0.044257,3.806,0.553,0.091,0.836,0.569,,,,122.403,8.44247,7.92907,2.86261,,0.2,,584.0,,0.024143,0.023971,519.0,55.0,12.51,16.34,1.665,0.449,0.91,6.06,0.588,0.295,0.264,0.425,0.209,1898.6,336.5882,,28.0,21.0,,,,4.3,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,3.0,,,,,,0.01268,0.00282,1.94,,,,,6.14857,,83.096,408.8177,,,,199.6286,0.046,0.1714,,41.3,40.6,1.0787,0.0179,,,10.0,6.7,,,,,,,,,,,,-5.88429,14.2214
