timestamp,lat,long,altitude,jNO2,jO3,pressure,temperature,wind_speed,wind_direction,OA_AMS,NO3,H,Ethane,Ethene,Ethyne,x1Butene,CycPentane,x1Hexene,CycHexane,MeCycHexane,EthBenzene,nNonane,iPropBenzene,nDecane,CO2,CH4,CO,N2O,NH3,NO,NO2,O3,PAN,PPN,Propyne,CH3CN,CH3CHO,Acetone,DMS,Furan,Isoprene,MEK,Benzene,Toluene,Monoterpenes,HFC134a,HCFC141b,HCFC22,CH3Cl,CH2Cl2,CHCl3,CH2ClCH2Cl,CH3CCl3,C2Cl4,ClBenzene,CHBrCl2,CHBr2Cl,CH3Br,CH2Br2,CHBr3,CH2ClI,CH3I,CS2,Propane,iButane,nButane,iPentane,nPentane,x2MePentane,x3MePentane,nHexane,x224TrimePentane,nHeptane,nOctane,Tricyclene,aPinene,Camphene,mpXylene,oXylene,Styrene,CH2O,Propanal,Butanal,Acrolein,x2Butenals,CH3OH,C2H5OH,iPropanol,MBO,MAC,MVK,x2MeFuran,x3MeFuran,Furfural,HCN,PropNitrile,Acrylonitrile,MeAcrylonitrile,iPropONO2,nPropONO2,HNCO,HNO3,SO2,HCl,C6H6O,C9H14O4,C10H16O3,C6H10O5,H2O
2018-08-07 01:56:59,42.92682418,242.7062743,5.148979771,0.004507589179,1.385146679e-06,550.8880005,270.9265873,8.361205949,265.9614158,,,,,,,,,,,,,,,,406.775,1867.310714,69.31071429,330.8071429,0.3788148148,6.131526964,116.12375,26.56733929,83.80610714,6.170465714,0.006188184297,0.1081009867,0.003418708085,0.6193294138,0.005901760009,0.004583244507,0.002372515685,0.006510707782,0.005780468683,0.003020169949,0.001522905461,106.7,25.0,256.0,582.5,35.2,11.2,11.1,2.46,0.76,0.26,,,7.1,0.61,,,,,20.9,0.7,1.4,,,,,,,,,,,,0.41,,,659.0,,4.4,,,818.0,10.6,10.2,,,,,,,180.0,3.1,,,,,,74.58071429,,,,,,,4245.503679
2018-08-07 01:58:39,43.00494686,242.8413688,5.153183175,0.004321354714,1.281906214e-06,550.8910456,271.1457431,4.824767238,291.7807273,,,,,,,,,,,,,,,,406.7321429,1868.057143,70.18214286,330.7928571,,4.280429286,110.2090357,27.36710714,82.75898571,6.263059286,0.00291429564,0.1172518841,0.01442916073,0.6367022447,0.006707490333,0.006957658911,0.004421258327,0.004981735268,0.004009574374,0.002092206696,0.001058503256,105.0,23.6,252.0,582.1,35.7,10.87,11.0,2.57,0.96,0.23,,,7.7,0.63,,,,,30.3,1.0,1.0,,,,,,,,,,,,0.28,,,638.0,,6.9,,,831.0,,10.9,,,,,,,182.0,7.8,,,,,,70.196,,,,,,,4160.884893
2018-08-07 02:00:19,43.08184289,242.975271,5.15087568,0.004141835857,1.117972143e-06,550.8656704,270.3901785,6.037325597,298.4872641,0.3333905526,0.01791996636,,,,,,,,,,,,,,,,,,,,,,,,0.002516697632,0.1155841758,0.005923150967,0.6835279775,0.008871918498,0.00321979448,0.003373534206,0.007640032194,0.01007080756,0.002825671737,0.001306562274,105.1,23.4,260.0,587.7,36.2,11.08,10.8,2.35,0.96,0.2,,,6.5,0.52,,,,,39.7,,,,,,,,,,,,,,0.33,,,708.0,,5.4,,,900.0,9.1,11.0,,,,,,,192.0,3.9,,,,,,53.93828125,,,,,,,
2018-08-07 02:01:59,43.15715818,243.1069877,5.044404907,0.003920088393,1.021244832e-06,558.3767765,270.5510955,7.637158589,294.8857014,,,,,,,,,,,,,,,,,,,,,,,,169.0346667,7.575676667,0.005543184735,0.1350769546,0.0,0.9591907988,0.008012217639,0.009276903474,0.002492809427,0.008323362501,0.005418838881,0.003680106881,0.001708871853,106.4,24.8,259.0,594.4,38.7,12.21,12.6,2.15,0.8,,,,8.5,0.68,,,,,41.1,1.4,1.9,,,,,,,,,,,,,,,612.0,,7.6,,,1055.0,7.9,12.2,,,,,,,246.0,6.1,,,,,,104.6078571,,,,,,,
2018-08-07 02:03:39,43.23144511,243.2373466,4.585002686,0.00360603,9.17892175e-07,591.4841614,272.3825008,8.295008859,305.5232519,,,,,,,,,,,,,,,,404.9392857,1890.435714,90.46785714,330.3535714,0.6691428571,,,,181.2107857,11.20069286,0.004052394479,0.1493976854,0.01118075714,1.346550441,0.006966162016,0.003913092568,0.002171423667,0.02024983578,0.008883490624,0.002720076003,0.002594837546,107.4,24.5,262.0,589.7,40.2,12.44,12.7,2.51,0.97,,,,8.5,0.56,,,,,60.6,0.8,4.6,3.7,,,,,,,,,,,,,,799.0,,7.2,,,1915.0,48.7,13.3,,4.7,1.5,,0.9,,313.0,6.4,,,,,190.3990476,142.7514286,,,,,,,2644.804964
2018-08-07 02:05:19,43.305765,243.3687172,4.030836382,0.003201883857,7.866417429e-07,633.6353868,276.2768631,11.32761324,290.1559743,,,,,,,,,,,,,,,,405.0821429,1884.15,104.5035714,330.3535714,,14.81920357,108.4741071,45.79942857,204.518,14.68222143,0.01154159598,0.1600916614,0.1991152267,1.907047973,0.007015663729,0.005474286008,0.006783968693,0.04178770514,0.01577646869,0.004964080271,0.002615298426,108.8,25.0,258.0,584.6,38.7,11.73,11.6,1.96,0.88,,,,8.2,0.66,,,,,96.0,3.6,12.1,5.2,,,,1.0,1.1,,,0.46,,,0.45,,,1263.0,,7.0,2.0,,3990.0,144.4,19.0,,12.7,2.8,,0.6,,337.0,7.3,,,1.75,,240.9714286,230.7894737,,,,,,,5560.67725
2018-08-07 02:06:59,43.37982446,243.5003874,3.314655736,0.002595049821,6.826825e-07,691.4970202,282.3495393,10.27944069,294.8289612,,,,,,,,,,,,,,,,404.7642857,1883.475,107.8392857,330.25,,10.74216786,105.1109107,46.79123214,240.2307143,16.72211429,0.00997494192,0.163071321,0.2692702456,2.130066542,0.01323024382,0.003773637861,0.002098473155,0.0441424249,0.02352611091,0.008227556593,0.004253436667,111.0,26.7,268.0,612.2,39.7,12.24,12.1,2.49,1.15,,,,9.1,0.59,,,,,103.1,5.1,16.0,7.0,4.7,,,1.8,1.1,,,0.44,,,0.45,,,1323.0,13.7,8.2,1.2,,4598.0,171.9,18.5,,9.1,5.0,,0.6,,364.0,6.7,,,2.11,,224.3878571,305.5535714,,,,,,,6198.43525
2018-08-07 02:08:39,43.44884357,243.6226404,2.503142256,0.001969597143,5.58951775e-07,761.3775329,289.7924535,8.300130534,308.8884993,,,,,,,,,,,,,,,,405.075,1887.653571,114.4571429,330.1214286,0.8840357143,13.09557679,117.0056786,57.28958929,265.9191429,19.79300714,0.009713628622,0.1718220421,0.1628222452,1.94763094,0.007407663792,0.008359704232,0.004010195068,0.04228887316,0.03158019878,0.007109997006,0.003589244576,108.9,25.6,264.0,591.2,40.6,12.6,12.6,2.42,1.17,0.17,,,9.1,0.61,0.23,,,0.5,93.1,5.0,16.5,7.1,4.3,,,1.8,0.8,,1.1,0.57,,,0.41,,,1211.0,,8.8,1.2,,3623.0,140.8,16.3,,5.2,6.6,,0.5,,357.0,9.5,,,2.22,,,375.1354545,,,,,,,4821.61525
2018-08-07 02:10:18,43.4859175,243.744003,1.755060944,0.001595660786,4.4714905e-07,830.3124847,295.9877087,4.018363503,341.9234469,,,,,,,,,,,,,,,,404.4035714,1889.246429,107.5107143,330.2214286,2.06725,23.62907143,258.4708929,54.82355357,262.667,22.88646429,0.01041535984,0.1748320187,0.3234735978,2.343770838,0.01578714047,0.003852963023,0.007370848269,0.05903631403,0.02449103669,0.01450877819,0.004727687923,112.2,26.0,266.0,590.5,39.4,12.13,11.2,2.33,1.1,,,,9.0,0.62,0.15,,0.19,0.7,126.5,13.5,43.2,27.8,10.4,4.5,1.3,4.1,4.9,1.7,1.3,0.7,,,0.93,0.37,,1773.0,15.2,10.6,1.7,,4949.0,235.7,17.7,3.4,21.1,28.9,,0.5,,342.0,8.0,,,2.08,,202.4807143,759.63,,,,,,,6933.983286
2018-08-07 02:11:59,43.48686525,243.8398811,1.558476994,0.001430210786,4.364829429e-07,849.4108777,298.0079926,4.491118998,332.0470695,,,,,,,,,,,,,,,,404.3428571,1891.853571,113.0678571,330.0214286,3.000916667,,,,239.1997857,21.61656429,0.01756785168,0.1713506954,0.3952154051,2.397398355,0.01444432101,0.005555989445,0.01693701494,0.06865111622,0.023006048,0.01746586284,0.00965419469,109.4,26.1,262.0,587.7,40.1,12.38,11.6,2.6,1.56,0.17,,,8.8,0.62,0.2,,0.29,1.0,152.1,20.9,72.3,50.6,17.9,9.5,3.1,6.8,9.2,2.8,1.8,0.54,,,3.09,0.88,0.18,2024.0,21.2,14.7,3.4,,5451.0,307.7,20.8,6.99,30.6,44.8,,0.8,,340.0,7.0,,,2.21,,198.3707143,859.4021429,,,,,,,7344.157071
2018-08-07 02:13:39,43.54432029,243.8331291,1.103139029,0.001208523179,3.668940786e-07,892.9892142,302.0696776,5.57631279,322.6672359,,,,,,,,,,,,,,,,404.7535714,1896.1,119.8607143,330.3357143,4.241086957,,,,264.0667857,24.97128571,0.04190763342,0.1617340393,0.5342335069,2.585892878,0.01729618919,0.004917681525,0.1072457502,0.07855148958,0.03892459014,0.05233578238,0.03616735985,126.4,26.3,283.0,620.0,41.5,12.04,11.0,2.25,1.66,,,,7.9,0.58,0.27,,0.26,1.2,211.7,84.7,344.7,247.7,77.5,43.3,11.7,22.4,34.1,8.4,3.5,0.52,3.5,,13.35,4.02,0.32,2195.0,35.4,20.4,7.7,,5395.0,541.4,32.1,20.7,54.8,87.0,,1.8,,317.0,6.4,5.5,13.1,3.04,,192.7292857,752.765,,,,,,,7845.156107
2018-08-08 19:02:39,43.54568771,243.8250108,1.116301836,0.009744175107,3.476833e-05,891.0242441,303.4986161,0.8583176784,212.4236001,,,,,,,,,,,,,,,,,,,,9.044785714,,,,441.9952143,55.04515714,,,,,,,,,,,,129.6,26.3,266.0,,30.8,12.46,12.6,2.19,1.94,0.46,,,8.7,0.64,0.19,,,0.9,188.8,49.6,184.2,114.8,40.1,16.2,8.5,15.5,17.3,9.1,6.8,1.54,,0.73,6.08,3.34,0.19,2355.0,29.1,27.4,19.2,,6183.0,534.3,32.8,18.21,36.6,31.3,,1.4,,328.0,11.7,11.8,4.8,2.59,,,1212.012857,,,,,,,
2018-08-08 19:04:19,43.48412236,243.8026243,1.671202057,0.01041191,3.964387429e-05,837.2000951,298.2329747,3.089571044,175.3242834,,,,,,,,,,,,,,,,,,,332.4428571,9.726714286,,,50.01722222,430.5013571,46.63815,,,,,,,,,,,,120.3,25.9,241.0,,26.1,12.13,12.0,2.07,1.34,0.34,,,9.1,0.53,0.23,,0.15,1.0,158.1,13.5,48.5,24.8,16.5,5.6,1.5,7.2,5.4,4.3,4.9,1.65,,1.12,3.19,2.08,,2406.0,20.9,22.7,20.2,,6430.0,487.2,25.9,5.12,37.1,27.7,,,,348.0,14.5,10.1,2.3,2.75,,202.1703571,790.5164286,,,,,,,
2018-08-08 19:05:59,43.43196182,243.6910357,2.213438538,0.01111644893,4.473922714e-05,786.6462838,295.1043001,0.2190274466,78.1189659,,,,,,,,,,,,,,,,405.6714286,1885.014286,174.425,331.6714286,2.829583333,,,47.68232143,329.9468571,36.10831429,0.04761173131,0.269856755,1.069609562,2.90992352,0.01145426822,0.03509172985,0.06373375461,0.1195758142,0.1191600998,0.07375596077,0.03301929692,115.5,25.4,246.0,,26.7,11.81,11.8,2.28,1.11,0.26,,,8.9,0.71,0.19,,0.3,0.5,150.5,9.9,31.1,7.3,9.1,,,4.9,1.0,3.6,3.0,2.07,,1.22,3.24,1.5,,2182.0,26.5,21.1,32.9,,4569.0,209.7,20.2,2.35,19.7,47.6,0.9,,,362.0,11.0,14.6,,2.88,,,616.32,,,,5.05,,,6797.5445
2018-08-08 19:07:39,43.37753664,243.5759287,2.717506417,0.01155689214,4.670847714e-05,741.649037,291.1680533,3.881806366,56.09071809,,,,,,,,,,,,,,,,406.0214286,1884.828571,144.025,331.8214286,1.681625,,,54.09505357,283.9132857,27.3233,0.02146638826,0.2094901709,0.4491701668,2.221150213,0.008965009482,0.02501034994,0.02596641365,0.05638404037,0.04687576779,0.01482621603,0.01390889614,109.9,25.0,247.0,,30.2,10.9,12.1,2.28,1.05,0.25,,,7.9,0.54,0.16,,0.19,,83.8,4.1,11.4,2.2,2.2,,,1.3,,,0.7,0.78,,,0.91,0.26,,1350.0,9.4,14.0,,,2884.0,98.7,16.9,,4.9,11.9,0.7,,,272.0,8.9,3.8,,,,206.0346429,325.5075,,,,,,,4982.172929
2018-08-08 19:09:19,43.319568,243.4538605,3.133271423,0.011621185,4.744885357e-05,706.5864954,287.6053273,3.770278018,15.89007455,,,,,,,,,,,,,,,,406.2214286,1886.675,160.1821429,331.8178571,2.063892857,,,54.16955357,313.6507857,31.52733571,0.01785458448,0.2333427632,0.4343611322,2.415072613,0.008143910099,0.02586989957,0.02520919046,0.06908947636,0.05279027475,0.02981601113,0.01066847977,110.8,23.6,242.0,,28.6,11.4,12.9,2.09,1.08,0.22,,,9.6,0.58,0.24,,0.28,,110.6,6.2,16.4,3.8,4.4,,,1.4,,2.0,,0.52,,,0.96,0.4,,1318.0,5.6,16.1,,,3147.0,95.0,15.4,,2.6,4.2,0.7,,,318.0,10.7,,,,,210.6889286,385.6378571,,,,,,,5278.983607
2018-08-08 19:10:59,43.26050393,243.3296496,3.655418187,0.01182637536,4.822006607e-05,663.7338104,283.1767155,6.057612599,348.8254895,,,,,,,,,,,,,,,,405.7392857,1893.775,203.4178571,331.8214286,2.613392857,,,55.88932143,434.0534286,37.92889286,0.03665457489,0.3137249903,0.8359186548,4.215333023,0.01381534195,0.02065205583,0.0371207934,0.1124429597,0.1126297409,0.04585340795,0.01291696259,110.9,24.1,242.0,,27.2,11.37,12.0,2.16,1.31,0.3,,0.19,9.7,0.63,,,0.27,,203.2,9.8,32.6,8.6,9.2,1.4,,2.1,0.5,10.2,,0.77,,,1.26,0.5,,1634.0,,20.4,3.8,,5609.0,227.7,30.0,,7.5,14.8,,,,417.0,18.8,5.4,,,,278.3731818,307.4890909,,,,,,,6122.448643
2018-08-08 19:12:39,43.20255639,243.2086931,4.179701904,0.01191795893,5.0005335e-05,622.8306689,278.8477717,7.634318161,317.9449786,,,,,,,,,,,,,,,,406.3142857,1893.617857,206.0428571,331.9285714,2.789857143,,,55.90626786,501.0002143,45.50167143,0.0280515036,0.3376183989,0.6815826147,2.852678766,0.004886252827,0.03344435736,0.02671470652,0.1021103214,0.1161905926,0.05178100222,0.01203053756,120.6,25.6,252.0,,28.1,11.93,13.1,2.43,1.12,0.25,,0.13,8.9,0.57,,,,,191.8,10.3,33.6,6.2,12.2,1.5,,3.1,0.6,16.2,1.6,0.62,,,1.67,0.95,,1504.0,11.3,16.0,8.4,,4575.0,154.4,24.3,,10.6,12.5,,0.9,,449.0,17.8,5.6,,3.39,,309.2614286,124.8771429,,,,,,,4949.716179
2018-08-08 19:14:19,43.14609918,243.091228,4.694194789,0.01205642393,5.20403075e-05,584.3434623,274.4115508,6.52183247,323.3405789,,,,,,,,,,,,,,,,406.4821429,1893.403571,191.1857143,332.0892857,2.50175,,,53.85789286,485.0983571,41.48467143,0.03159162777,0.2962054776,0.6004880175,2.620503472,0.009126589673,0.03048717522,0.02571729948,0.08854866544,0.1187160681,0.04185249262,0.004465422238,116.2,23.4,243.0,,27.5,11.18,11.8,2.39,1.23,0.26,,,9.3,0.61,0.19,,,0.7,176.9,8.7,31.6,6.8,9.4,,,2.8,,23.2,,0.59,,,1.51,0.82,,1290.0,12.5,15.1,8.4,,3836.0,130.3,25.9,,6.7,11.8,,0.8,,407.0,16.8,11.6,,,2.99,283.7828571,,,,,,,,4068.713643
2018-08-08 19:15:58,43.08607414,242.9835875,5.155115479,0.01230306357,5.428671857e-05,551.8278437,272.1504914,8.304127968,274.416929,,,,,,,,,,,,,,,,407.4392857,1891.217857,159.1107143,332.5392857,1.701666667,,,48.89442857,675.6556429,63.71717143,0.02117527629,0.2313141682,0.2278825511,1.152805852,0.006621223108,0.0190023962,0.01131189573,0.04396385393,0.07558601849,0.0362790156,0.006865359544,108.1,23.9,238.0,,30.3,11.5,15.0,2.54,1.0,0.43,,,8.1,0.76,,,,,120.3,5.8,15.8,,2.9,,,1.5,,2.8,,,,,1.23,0.6,,1052.0,5.6,13.6,5.3,,1558.0,20.7,14.6,,1.6,3.2,,0.5,,336.0,9.9,5.9,,,,296.8504545,,,,,,,,2882.887321
2018-08-08 19:17:39,43.01707243,242.8632673,5.181355469,0.01235041679,5.455098679e-05,550.8787014,272.3915912,7.060792033,271.4908535,15.91579,0.71158,1.65809,,,,,,,,,,,,,407.6142857,1897.757143,200.35,332.4071429,,,,56.37351786,1032.283143,92.22355714,0.01776895527,0.29730382,0.3726362288,1.370948067,0.006276566611,0.03452250752,0.01397482625,0.07526979025,0.130424644,0.04088302224,0.003880752555,111.5,25.3,244.0,570.4,27.5,11.94,13.0,1.87,0.95,0.31,,,8.0,0.68,,,0.21,,155.6,6.6,25.9,2.0,5.6,,,2.2,,5.0,1.3,,,,1.16,0.77,,1324.0,11.3,14.9,5.2,,2135.0,22.2,10.2,,,0.8,,0.9,,460.0,20.1,11.1,,,,364.6378571,,,,,,,,2949.386679
2018-08-08 19:19:19,42.94324479,242.7353984,5.182528041,0.01240155,5.529592321e-05,550.9540515,272.294029,6.331164331,274.5644881,23.84163607,1.022395907,1.645738662,,,,,,,,,,,,,408.025,1897.046429,234.3607143,332.3678571,2.6145,,,58.23341071,1229.14,124.1025714,0.02421740969,0.3369304837,0.5402365616,1.472245973,0.01275454451,0.03735758782,0.02163617816,0.09052782197,0.1511620964,0.06038160619,0.003276431047,108.7,23.3,246.0,569.5,28.6,11.32,11.3,2.31,0.91,0.33,,,8.9,0.72,,,0.15,,196.8,9.4,29.2,3.0,7.3,,,2.7,,5.6,1.0,0.26,,,1.47,0.81,,1516.0,11.6,16.4,4.8,,2483.0,17.4,8.0,,,2.9,,0.6,,540.0,19.2,13.1,,,,459.1275,,,,,,,,3297.71825
2018-08-08 19:20:59,42.86836486,242.605356,5.18363419,0.01236858679,5.490582821e-05,550.9657397,272.0971305,5.112426379,276.753605,26.07923176,0.9121446013,1.626102719,,,,,,,,,,,,,408.4785714,1892.771429,245.1285714,332.375,2.685142857,,,55.58871429,1309.615,134.0903571,0.02478857386,0.369339581,0.6412650221,1.439429798,0.01621830728,0.03136193067,0.01672423672,0.09480533857,0.163665529,0.06425446091,0.005064743646,110.8,25.0,246.0,572.4,28.1,11.49,13.0,1.92,1.17,0.34,,0.14,7.8,0.56,,,0.34,,192.8,8.5,30.7,2.5,7.3,,,2.6,,6.0,,0.29,,,1.51,0.9,,1626.0,16.4,15.9,5.2,,2614.0,28.0,13.7,,2.6,3.5,,0.7,,550.0,24.4,14.0,,,,538.1819048,,,,,,,,3547.888214
2018-08-08 19:22:39,42.79244196,242.4763194,5.185010097,0.01245835857,5.557045179e-05,550.9273376,272.0142453,4.153372651,281.0886953,20.51901366,0.8454675821,1.642058855,,,,,,,,,,,,,408.5321429,1888.278571,225.1785714,332.3928571,2.535107143,,,52.08878571,1204.952857,122.1522143,0.0240634059,0.3577504591,0.5886847647,1.329271805,0.01105051121,0.03229565646,0.01439222426,0.08201527438,0.1483048205,0.05197538112,0.004038234209,108.2,23.4,243.0,565.1,27.8,11.0,12.5,1.8,0.88,0.55,,,8.0,0.74,,,0.28,,163.2,7.9,26.5,2.7,7.3,,,2.2,,6.5,2.2,,,,1.23,1.12,,1526.0,11.9,13.8,6.6,,2453.0,23.2,13.8,,,,1.0,,,521.0,22.3,7.6,,,,449.3985714,,,,,,,,3663.392179
2018-08-08 19:24:18,42.71744325,242.347974,5.185252546,0.01254624643,5.662098643e-05,550.9359131,272.0753203,3.002485958,281.9759239,9.857534237,0.4264184368,1.647027639,,,,,,,,,,,,,406.6464286,1895.078571,136.3392857,332.325,1.425892857,,,55.42114286,575.4295714,54.4288,0.01476379924,0.2089363328,0.3500091901,1.160900384,0.009868579638,0.01799784384,0.01075628911,0.03402888269,0.05220804768,0.02474088059,0.002586308888,109.1,24.2,241.0,554.2,27.3,11.77,12.4,2.23,1.02,0.34,,0.17,7.5,0.64,,,,,94.6,3.4,11.1,,3.5,,,1.3,,3.3,1.8,,,,0.86,0.46,,1055.0,10.0,12.3,,,1456.0,13.4,14.4,,,1.8,,0.7,,334.0,10.5,4.7,,,,223.2698529,,,,,,,,3062.076143
2018-08-08 19:25:59,42.64026236,242.2166065,5.186297137,0.01250082857,5.618154607e-05,550.9438694,272.1886541,3.003019686,287.2912375,4.787174223,0.1543415355,1.628335144,,,,,,,,,,,,,405.775,1903.796429,110.1714286,332.2964286,0.9426666667,,,60.46967857,385.3265,33.10316429,0.01309876454,0.1793651059,0.2977413889,1.111031345,0.003902822416,0.02167040842,0.009717028699,0.03208087604,0.03069377972,0.01417652244,0.002297663336,112.5,24.5,249.0,574.7,30.1,11.45,12.5,2.7,1.06,0.31,,,7.8,0.55,0.16,,,,66.0,1.8,5.9,,,,,,,,,,,,0.97,0.45,,921.0,5.3,12.3,,,1068.0,12.1,10.9,,,1.6,,0.7,,288.0,9.9,,,,,,,,,,,,,2843.947179
2018-08-08 19:27:39,42.54102143,242.1260856,5.186872192,0.01251004214,5.665591536e-05,550.958967,272.2912481,5.417369044,269.0758314,0.3586242877,0.06685897376,,,,,,,,,,,,,,405.875,1890.271429,79.76428571,332.2428571,0.5292083333,,,53.80101786,161.0193571,10.70067357,0.005757453723,0.1328171636,0.1880232734,0.9101099148,0.01205863095,0.01274228474,0.008989871646,0.01221843275,0.005499679474,0.01235927295,0.003002321295,110.4,22.7,251.0,556.5,28.3,11.66,12.4,2.12,0.99,0.26,,,8.4,0.63,,,,,35.8,0.6,1.5,,,,,,,,,,,,0.66,0.33,,713.0,,10.5,,,764.0,7.8,9.8,,2.2,1.4,0.9,0.7,,207.0,4.1,,,,,,178.0971429,,,,,,,2526.261
2018-08-08 19:29:19,42.418744,242.1078317,5.189956473,0.01246198536,5.700622143e-05,550.7858254,272.0076883,3.923890596,278.6310867,0.8796776231,0.001880276606,,,,,,,,,,,,,,406.0678571,1883.260714,81.17857143,332.1535714,0.4410714286,,,52.01833929,127.0547143,9.592214286,,,,,,,,,,,,108.0,23.0,245.0,553.4,27.0,12.24,12.8,2.52,0.96,0.14,0.44,,7.8,0.76,,,,,38.5,1.2,3.1,,,,,,,1.3,,,,,0.82,0.31,,588.0,,11.0,,,781.0,14.7,7.6,,2.4,,,0.9,,198.0,5.5,,,,,,153.6426471,,,,,,,2018.904107
2018-08-08 19:30:59,42.29596771,242.0904124,5.189428414,0.0123651225,5.665207286e-05,550.8975917,271.6062071,5.735490007,285.0203098,4.392425535,0.1523774187,1.841446076,,,,,,,,,,,,,,,,,,,,57.56096429,192.8905,14.09254857,,,,,,,,,,,,112.7,23.2,257.0,564.1,30.7,12.53,13.1,2.27,1.23,0.32,,,8.0,0.64,0.27,,,,71.5,1.5,6.9,,,,,1.1,,7.6,,,,,1.28,0.61,,653.0,,13.2,,,1355.0,55.2,14.4,,,5.3,,0.7,,241.0,8.7,4.5,,,,,136.8772727,,,,,,,
2018-08-08 19:32:39,42.17318504,242.0729406,5.188781546,0.0122801025,5.660615786e-05,550.8390677,272.6030561,6.0853501,278.9708975,0.07457726336,0.03604332709,,,,,,,,,,,,,,406.926087,1869.7,75.63043478,,,,,40.66766071,107.9616643,7.652198571,0.007028821476,0.119274492,0.1625417579,0.7377641065,0.01210604138,0.01743102274,0.009558544733,0.01227785328,0.007944874616,0.01080292596,0.002876907388,112.8,24.0,256.0,560.9,28.4,11.62,12.6,2.71,0.98,,,,8.3,0.66,,,,,30.6,,1.9,,,,,,,,,,,,0.77,,,557.0,4.3,10.5,,,718.0,14.8,11.1,,,,,,,163.0,5.7,2.0,,,,,110.3192857,,,,,,,2463.433296
2018-08-08 19:34:19,42.05156089,242.0557905,5.188871913,0.01243595607,5.636871929e-05,550.8866316,272.3836454,5.893526511,274.8549227,0.6647603025,0.01839744271,,,,,,,,,,,,,,406.45,1876.335714,78.29642857,332.0892857,0.6236666667,,,46.24146429,121.87125,8.542470714,0.006973941651,0.1363591355,0.1416794211,0.8139445781,0.01147124664,0.01539517084,0.004432933551,0.01257528612,0.01300305339,0.01496179852,0.002511128846,111.7,23.1,248.0,561.6,29.6,11.78,12.4,2.84,0.88,0.28,,,7.2,0.87,,,,0.6,41.7,0.8,2.3,,,,,,,1.6,,,,,0.66,0.21,,581.0,,10.4,,,701.0,16.1,6.8,,,,,,,161.0,4.7,,,,,,145.2129771,,,,,,,2104.870643
2018-08-08 19:35:59,41.9301125,242.0387107,5.190582799,0.01253863321,5.560737786e-05,550.7950744,271.6523951,5.363301139,284.7883186,31.01638602,0.9458277714,1.633010759,,,,,,,,,,,,,406.9214286,1899.421429,228.2,332.1035714,3.342458333,,,57.55132143,718.5201429,70.76352143,0.04825035234,0.3888825129,1.137538036,2.390812849,0.01211090341,0.05542889606,0.02142350028,0.1381227133,0.2166535215,0.12482774,0.004467454817,112.3,24.1,245.0,558.7,30.7,12.8,13.4,2.26,1.07,0.47,,,8.9,0.85,,,0.3,,310.1,16.9,55.1,11.3,21.0,,,6.5,,51.5,5.0,0.61,,,6.43,3.88,0.27,1544.0,32.4,23.6,51.2,,4356.0,203.8,27.3,2.75,26.9,56.5,,0.8,,513.0,17.5,15.3,,,,419.0572727,,,,,,,,2332.106536
2018-08-08 19:37:38,41.80886807,242.0216237,5.192230556,0.01245098643,5.543385464e-05,550.8602208,271.9489031,5.876409352,262.2274257,13.305855,0.5624375,1.6687575,,,,,,,,,,,,,406.6,1891.871429,166.2714286,331.9464286,2.009833333,,,57.17564286,472.9311429,43.05518571,0.02940645295,0.2782761454,0.655155442,1.765904971,0.01359512179,0.02982895278,0.0136640378,0.07535389798,0.1239183758,0.07479012221,0.003129359154,113.5,25.1,252.0,569.1,29.8,12.57,14.2,2.62,0.92,0.36,,,8.4,0.73,,,0.22,,202.0,9.1,31.6,5.7,8.9,1.4,,3.4,,25.6,3.0,0.27,,,3.46,2.29,0.18,1108.0,17.7,18.5,21.2,,2757.0,118.6,20.2,1.73,15.7,27.9,,0.8,,368.0,14.5,8.8,,,,,,,,,,,,2061.486964
2018-08-08 19:39:19,41.68558407,242.004437,5.19241204,0.01257457071,5.520002464e-05,550.9081725,271.9814675,4.158549125,265.8989862,12.45204392,0.3640587256,1.622244123,,,,,,,,,,,,,406.3821429,1889.303571,138.8428571,331.8964286,1.605892857,,,56.91273214,371.0015714,37.1868,0.0154945707,0.2317012068,0.412525494,1.575643365,0.01262566776,0.0222894,0.01141837149,0.05644436404,0.07227363638,0.05923682364,0.00253754787,113.1,24.6,253.0,567.8,29.9,12.27,14.1,2.69,0.99,0.41,,,8.8,0.48,0.17,,0.15,,152.0,8.5,24.6,5.5,6.8,,,3.0,,21.8,3.2,0.18,,,2.7,1.56,0.14,947.0,12.2,17.9,16.8,,2200.0,94.5,18.6,1.4,8.9,19.2,1.0,,,329.0,14.2,8.1,,,,241.5785714,,,,,,,,1703.685964
