Key,Sensitivity,Factor,Case
CH2OCO - near_field,13.345804067164142,CH2OCO,near_field
CH2OCO - near_field,13.428885084364916,CH2OCO,near_field
CH2OCO - near_field,13.558849150849104,CH2OCO,near_field
CH2OCO - near_field,13.877082801206969,CH2OCO,near_field
CH2OCO - near_field,13.559762215401697,CH2OCO,near_field
CH2OCO - near_field,13.649741738832157,CH2OCO,near_field
CH2OCO - near_field,13.511760993547437,CH2OCO,near_field
CH2OCO - near_field,13.445848262723787,CH2OCO,near_field
CH2OCO - near_field,13.706013195183617,CH2OCO,near_field
CH2OCO - near_field,13.588260124250448,CH2OCO,near_field
CH2OCO - near_field,13.514615853720288,CH2OCO,near_field
CH2OCO - near_field,13.824979509795003,CH2OCO,near_field
CH2OCO - near_field,14.014978216243515,CH2OCO,near_field
CH2OCO - near_field,13.585617378680622,CH2OCO,near_field
CH2OCO - near_field,13.447281613473182,CH2OCO,near_field
CH2OCO - near_field,13.667607850716292,CH2OCO,near_field
CH2OCO - near_field,13.462976604982646,CH2OCO,near_field
CH2OCO - near_field,13.215068500855416,CH2OCO,near_field
CH2OCO - near_field,13.584620445939546,CH2OCO,near_field
CH2OCO - near_field,14.082152326938965,CH2OCO,near_field
CH2OCO - near_field,13.518378543170627,CH2OCO,near_field
CH2OCO - near_field,13.693411078398062,CH2OCO,near_field
CH2OCO - near_field,13.445747724804184,CH2OCO,near_field
CH2OCO - near_field,13.366751375922341,CH2OCO,near_field
CH2OCO - near_field,13.557441594001357,CH2OCO,near_field
CH2OCO - near_field,13.60573384080452,CH2OCO,near_field
CH2OCO - near_field,13.737483998828251,CH2OCO,near_field
CH2OCO - near_field,13.507684006179487,CH2OCO,near_field
CH2OCO - near_field,13.549427467566797,CH2OCO,near_field
CH2OCO - near_field,13.584620445939546,CH2OCO,near_field
CH2OCO - near_field,13.469542897126384,CH2OCO,near_field
CH2OCO - near_field,14.103375789560815,CH2OCO,near_field
CH2OCO - near_field,13.741108302081184,CH2OCO,near_field
CH2OCO - near_field,13.525098002818897,CH2OCO,near_field
CH2OCO - near_field,13.869579990590918,CH2OCO,near_field
CH2OCO - near_field,13.669356441549649,CH2OCO,near_field
CH2OCO - near_field,13.60573384080452,CH2OCO,near_field
CH2OCO - near_field,13.405762270786747,CH2OCO,near_field
CH2OCO - near_field,13.612078054353457,CH2OCO,near_field
CH2OCO - near_field,13.57666464918144,CH2OCO,near_field
CH2OCO - near_field,13.67905109722619,CH2OCO,near_field
CH2OCO - near_field,13.549000686080436,CH2OCO,near_field
CH2OCO - near_field,13.483256695818953,CH2OCO,near_field
CH2OCO - near_field,13.61426001064538,CH2OCO,near_field
CH2OCO - near_field,13.374684566438678,CH2OCO,near_field
CH2OCO - near_field,13.247682276126858,CH2OCO,near_field
CH2OCO - near_field,13.624219465213237,CH2OCO,near_field
CH2OCO - near_field,13.609465138174794,CH2OCO,near_field
CH2OCO - near_field,13.632818659022268,CH2OCO,near_field
CH2OCO - near_field,13.696982246468108,CH2OCO,near_field
CH2OCO - near_field,13.81402916939029,CH2OCO,near_field
CH2OCO - near_field,13.41269395799836,CH2OCO,near_field
CH2OCO - near_field,13.337467236516668,CH2OCO,near_field
CH2OCO - near_field,13.425936107212793,CH2OCO,near_field
CH2OCO - far_field,6.793835857304849,CH2OCO,far_field
CH2OCO - far_field,6.863474036258745,CH2OCO,far_field
CH2OCO - far_field,6.863001426595754,CH2OCO,far_field
CH2OCO - far_field,6.846018661949051,CH2OCO,far_field
CH2OCO - far_field,6.848789031282618,CH2OCO,far_field
CH2OCO - far_field,6.803938266931105,CH2OCO,far_field
CH2OCO - far_field,6.799629827561628,CH2OCO,far_field
CH2OCO - far_field,6.874121495462595,CH2OCO,far_field
CH2OCO - far_field,6.800644541646223,CH2OCO,far_field
CH2OCO - far_field,6.800003330766421,CH2OCO,far_field
CH2OCO - far_field,6.832101230071573,CH2OCO,far_field
CH2OCO - far_field,6.807243266875107,CH2OCO,far_field
CH2OCO - far_field,6.7943462230996,CH2OCO,far_field
CH2OCO - far_field,6.791705132687612,CH2OCO,far_field
CH2OCO - far_field,6.805642346660559,CH2OCO,far_field
CH2OCO - far_field,6.806134525821059,CH2OCO,far_field
CH2OCO - far_field,6.8074706141078885,CH2OCO,far_field
CH2OCO - far_field,6.8621608879623075,CH2OCO,far_field
CH2OCO - far_field,6.785610150319149,CH2OCO,far_field
CH2OCO - far_field,6.803687789933805,CH2OCO,far_field
CH2OCO - far_field,6.819875240475658,CH2OCO,far_field
CH2OCO - far_field,6.8008803699842595,CH2OCO,far_field
CH2OCO - far_field,6.790133379787248,CH2OCO,far_field
CH2OCO - far_field,6.859594542864155,CH2OCO,far_field
CH2OCO - far_field,6.83540144059367,CH2OCO,far_field
CH2OCO - far_field,6.796168799649054,CH2OCO,far_field
CH2OCO - far_field,6.820079587809772,CH2OCO,far_field
CH2OCO - far_field,6.795664723186802,CH2OCO,far_field
CH2OCO - far_field,6.8340963505628345,CH2OCO,far_field
CH2OCO - far_field,6.958980937891876,CH2OCO,far_field
CH2OCO - far_field,6.804214977742027,CH2OCO,far_field
CH2OCO - far_field,6.8051389861363285,CH2OCO,far_field
CH2OCO - far_field,6.818460195116278,CH2OCO,far_field
CH2OCO - far_field,6.784518789013129,CH2OCO,far_field
CH2OCO - far_field,6.799648691646196,CH2OCO,far_field
CH2OCO - far_field,6.814097876521093,CH2OCO,far_field
CH2OCO - far_field,6.815191349900351,CH2OCO,far_field
CH2OCO - far_field,6.802824290873113,CH2OCO,far_field
CH2OCO - far_field,6.82227593197822,CH2OCO,far_field
CH2OCO - far_field,6.788577053854169,CH2OCO,far_field
CH2OCO - far_field,6.836464832404294,CH2OCO,far_field
CH2OCO - far_field,6.809295420671912,CH2OCO,far_field
CH2OCO - far_field,6.829487356362124,CH2OCO,far_field
CH2OCO - far_field,6.9562962478854775,CH2OCO,far_field
CH2OCO - far_field,6.846910286843185,CH2OCO,far_field
CH2OCO - far_field,6.861596265738964,CH2OCO,far_field
CH2OCO - far_field,6.807626020490862,CH2OCO,far_field
CH2OCO - far_field,6.79279684530164,CH2OCO,far_field
CH2OCO - far_field,6.807432157657773,CH2OCO,far_field
CH2OCO - far_field,6.803563213163692,CH2OCO,far_field
CH2OCO - far_field,6.799629827561628,CH2OCO,far_field
CH2OCO - far_field,6.796005192377776,CH2OCO,far_field
CH2OCO - far_field,6.792879234890513,CH2OCO,far_field
CH2OCO - far_field,6.797331023398835,CH2OCO,far_field
CH2OCO - far_field,6.793835857304849,CH2OCO,far_field
CH2OCO - far_field,6.799648691646196,CH2OCO,far_field
CH2OCO - far_field,6.826093304289609,CH2OCO,far_field
CH2OCO - far_field,6.782263164624607,CH2OCO,far_field
CH2OCO - far_field,6.846332793142094,CH2OCO,far_field
CH2OCO - far_field,6.838796492100009,CH2OCO,far_field
CH2OCO - far_field,6.870734414138368,CH2OCO,far_field
CH2OCO - far_field,6.901393713325052,CH2OCO,far_field
CH2OCO - far_field,6.788105648421665,CH2OCO,far_field
CH2OCO - far_field,6.792770535159324,CH2OCO,far_field
CH2OCO - far_field,6.849343878778649,CH2OCO,far_field
CH2OCO - far_field,6.799629827561628,CH2OCO,far_field
CH2OCO - far_field,6.800946678164706,CH2OCO,far_field
CH2OCO - far_field,6.799880558130121,CH2OCO,far_field
CH2OCO - far_field,6.9562962478854775,CH2OCO,far_field
CH2OCO - far_field,6.800068720961066,CH2OCO,far_field
CH2OCO - far_field,6.841297722173238,CH2OCO,far_field
CH2OCO - far_field,6.808102849343229,CH2OCO,far_field
CH2OCO - far_field,6.796490081437006,CH2OCO,far_field
CH2OCO - far_field,6.804407311675464,CH2OCO,far_field
CH2OCO - far_field,6.810125168081136,CH2OCO,far_field
CH2OCO - far_field,6.799352696328766,CH2OCO,far_field
CH2OCO - far_field,6.795664723186802,CH2OCO,far_field
CH2OCO - far_field,6.800383345118557,CH2OCO,far_field
CH2OCO - far_field,6.798243025144411,CH2OCO,far_field
CH2OCO - far_field,6.792703379714133,CH2OCO,far_field
CH2OCO - far_field,6.808209604737758,CH2OCO,far_field
CH2OCO - far_field,6.81019237921049,CH2OCO,far_field
CH2OCO - far_field,6.784016786121127,CH2OCO,far_field
CH2OCO - far_field,6.785610150319149,CH2OCO,far_field
CH2OCO - far_field,6.826093304289609,CH2OCO,far_field
CH2OCO - far_field,6.799981641907709,CH2OCO,far_field
CH2OCO - far_field,6.826093304289609,CH2OCO,far_field
CH2OCO - far_field,6.841297722173238,CH2OCO,far_field
CH2OCO - far_field,6.802824290873113,CH2OCO,far_field
CH2OCO - far_field,6.784318539785753,CH2OCO,far_field
CH2OCO - far_field,6.843026990837392,CH2OCO,far_field
CH2OCO - far_field,6.854204287516644,CH2OCO,far_field
CH2OCO - far_field,6.806372457127848,CH2OCO,far_field
CH2OCO - far_field,6.854892826877223,CH2OCO,far_field
CH2OCO - far_field,6.85418851790944,CH2OCO,far_field
CH2OCO - far_field,6.792966300691519,CH2OCO,far_field
CH2OCO - far_field,6.845060936435485,CH2OCO,far_field
CH2OCO - far_field,6.798918986361685,CH2OCO,far_field
CH2OCO - far_field,6.7953701286982495,CH2OCO,far_field
CH2OCO - far_field,6.788575806538564,CH2OCO,far_field
CH2OCO - toe,194.453839389674,CH2OCO,toe
CH2OCO - toe,192.58865729959024,CH2OCO,toe
CH2OCO - toe,192.7882528410027,CH2OCO,toe
CH2OCO - toe,192.73116820079886,CH2OCO,toe
CH2OCO - toe,198.59030796047853,CH2OCO,toe
CH2OCO - toe,190.20162697649607,CH2OCO,toe
CH2OCO - toe,194.86132297405894,CH2OCO,toe
CH2OCO - toe,193.07174610998217,CH2OCO,toe
CH2OCO - toe,191.06683114144352,CH2OCO,toe
CH2OCO - toe,193.56107628731752,CH2OCO,toe
CH2OCO - toe,193.90354832306534,CH2OCO,toe
CH2OCO - toe,192.2816452715912,CH2OCO,toe
CH2OCO - toe,192.82893639006477,CH2OCO,toe
CH2OCO - toe,199.25498696265979,CH2OCO,toe
CH2OCO - toe,195.09265780948536,CH2OCO,toe
CH2OCO - toe,194.19916361481884,CH2OCO,toe
CH2OCO - toe,197.86155861844165,CH2OCO,toe
CH2OCO - toe,193.83794642846212,CH2OCO,toe
CH2OCO - toe,194.85953924813674,CH2OCO,toe
CH2OCO - toe,192.14944875919852,CH2OCO,toe
CH2OCO - toe,196.0821715889252,CH2OCO,toe
CH2OCO - toe,192.62522628278361,CH2OCO,toe
CH2OCO - toe,196.43514837414438,CH2OCO,toe
CH2OCO - toe,192.72628300542283,CH2OCO,toe
CH2OCO - toe,192.1169785125163,CH2OCO,toe
CH2OCO - toe,192.5796228853616,CH2OCO,toe
CH2OCO - toe,194.6545337148662,CH2OCO,toe
CH2OCO - toe,193.45215524799897,CH2OCO,toe
CH2OCO - toe,194.84185357291676,CH2OCO,toe
CH2OCO - toe,193.5871538636473,CH2OCO,toe
CH2OCO - toe,194.91315606971816,CH2OCO,toe
CH2OCO - toe,194.97345858211847,CH2OCO,toe
CH2OCO - toe,194.9450123539627,CH2OCO,toe
CH2OCO - toe,196.14068108109294,CH2OCO,toe
CH2OCO - toe,192.55121890771994,CH2OCO,toe
CH2OCO - toe,195.0443943926104,CH2OCO,toe
CH2OCO - toe,193.71900936322976,CH2OCO,toe
CH2OCO - toe,192.93628697095406,CH2OCO,toe
CH2OCO - toe,192.65379024914424,CH2OCO,toe
CH2OCO - toe,191.87473417431906,CH2OCO,toe
CH2OCO - toe,193.1818426264279,CH2OCO,toe
CH2OCO - toe,191.7023968850028,CH2OCO,toe
CH2OCO - toe,195.280057651192,CH2OCO,toe
CH2OCO - toe,195.76180479409592,CH2OCO,toe
CH2OCO - toe,193.84755246527402,CH2OCO,toe
CH2OCO - toe,198.73017603411392,CH2OCO,toe
CH2OCO - toe,192.00789530847814,CH2OCO,toe
CH2OCO - toe,189.46863910240734,CH2OCO,toe
CH2OCO - toe,192.59785746510317,CH2OCO,toe
CH2OCO - toe,193.4586836033641,CH2OCO,toe
CH2OCO - toe,194.57288183228505,CH2OCO,toe
CH2OCO - toe,189.27852235878,CH2OCO,toe
CH2OCO - toe,195.81885844577036,CH2OCO,toe
CH2OCO - toe,191.25101159368614,CH2OCO,toe
CH2OCO - toe,191.76501200476764,CH2OCO,toe
CH2OCO - toe,192.98172365297188,CH2OCO,toe
CH2OCO - toe,192.1512958909893,CH2OCO,toe
CH2OCO - toe,191.6374758620108,CH2OCO,toe
CH2OCO - toe,191.8397999059604,CH2OCO,toe
CH2OCO - toe,193.20057325763844,CH2OCO,toe
CH2OCO - toe,197.41001226170758,CH2OCO,toe
CH2OCO - toe,194.2844528140861,CH2OCO,toe
CH2OCO - toe,194.77486850870827,CH2OCO,toe
CH2OCO - toe,193.8431210933937,CH2OCO,toe
CH2OCO - toe,193.4631828491278,CH2OCO,toe
CH2OCO - toe,194.14004187549327,CH2OCO,toe
CH2OCO - toe,195.66634837290127,CH2OCO,toe
CH2OCO - toe,200.47215111159514,CH2OCO,toe
CH2OCO - toe,193.35819815656785,CH2OCO,toe
CH2OCO - toe,194.30913736035404,CH2OCO,toe
CH2OCO - toe,190.49036606274294,CH2OCO,toe
CH2OCO - toe,193.7180806987674,CH2OCO,toe
CH2OCO - toe,196.6038422671195,CH2OCO,toe
CH2OCO - toe,194.90331474375714,CH2OCO,toe
CH2OCO - toe,191.58874980375265,CH2OCO,toe
CH2OCO - toe,194.9159915516186,CH2OCO,toe
CH2OCO - toe,193.07165110708527,CH2OCO,toe
CH2OCO - toe,193.07549215210818,CH2OCO,toe
CH2OCO - toe,195.9235214495471,CH2OCO,toe
CH2OCO - toe,190.36797882993508,CH2OCO,toe
CH2OCO - toe,198.48085443182657,CH2OCO,toe
CH2OCO - toe,191.53530029458932,CH2OCO,toe
CH2OCO - toe,194.29486185319902,CH2OCO,toe
CH2OCO - toe,191.55021339009065,CH2OCO,toe
CH2OCO - toe,193.53752818763581,CH2OCO,toe
CH2OCO - toe,196.14781994910032,CH2OCO,toe
CH2OCO - toe,195.38798476120306,CH2OCO,toe
CH2OCO - toe,194.4822807476816,CH2OCO,toe
CH2OCO - toe,195.53519946471025,CH2OCO,toe
CH2OCO - toe,196.8067415656935,CH2OCO,toe
CH2OCO - toe,189.85662009733977,CH2OCO,toe
CH2OCO - toe,191.8853331371631,CH2OCO,toe
CH2OCO - toe,192.38643315900288,CH2OCO,toe
CH2OCO - toe,194.73976977503187,CH2OCO,toe
CH2OCO - toe,191.03447157676356,CH2OCO,toe
CH2OCO - toe,195.0259829140342,CH2OCO,toe
CH2OCO - toe,195.63088657668726,CH2OCO,toe
CH2OCO - toe,194.42855598257682,CH2OCO,toe
CH2OCO - toe,194.15339267147786,CH2OCO,toe
CH2OCO - toe,193.3138591696379,CH2OCO,toe
NOxCO - near_field,14.136673571933285,NOxCO,near_field
NOxCO - near_field,12.460046310599433,NOxCO,near_field
NOxCO - near_field,14.19822094709096,NOxCO,near_field
NOxCO - near_field,6.359683121641656,NOxCO,near_field
NOxCO - near_field,10.632820242776283,NOxCO,near_field
NOxCO - near_field,13.476083315671714,NOxCO,near_field
NOxCO - near_field,2.5093847080893177,NOxCO,near_field
NOxCO - near_field,3.1983356882277607,NOxCO,near_field
NOxCO - near_field,11.465920446087189,NOxCO,near_field
NOxCO - near_field,9.157465432455332,NOxCO,near_field
NOxCO - near_field,14.302551237745469,NOxCO,near_field
NOxCO - near_field,10.12908681354408,NOxCO,near_field
NOxCO - near_field,11.465155784670744,NOxCO,near_field
NOxCO - near_field,11.319173301434025,NOxCO,near_field
NOxCO - near_field,1.693751912647498,NOxCO,near_field
NOxCO - near_field,5.744345967202214,NOxCO,near_field
NOxCO - near_field,14.30361443840961,NOxCO,near_field
NOxCO - near_field,11.21996145466275,NOxCO,near_field
NOxCO - near_field,4.7594549713020164,NOxCO,near_field
NOxCO - near_field,13.947910915097523,NOxCO,near_field
NOxCO - near_field,7.76660986096377,NOxCO,near_field
NOxCO - near_field,12.81142838949914,NOxCO,near_field
NOxCO - near_field,14.260554897245852,NOxCO,near_field
NOxCO - near_field,13.040485316507873,NOxCO,near_field
NOxCO - near_field,13.411926469913727,NOxCO,near_field
NOxCO - near_field,12.707486476202854,NOxCO,near_field
NOxCO - near_field,7.92877754095184,NOxCO,near_field
NOxCO - near_field,7.64750669481853,NOxCO,near_field
NOxCO - near_field,12.435108854408496,NOxCO,near_field
NOxCO - near_field,12.59666169815259,NOxCO,near_field
NOxCO - near_field,8.478744177629018,NOxCO,near_field
NOxCO - near_field,6.577786084218682,NOxCO,near_field
NOxCO - near_field,14.221519729230348,NOxCO,near_field
NOxCO - near_field,13.635444791919568,NOxCO,near_field
NOxCO - near_field,6.359683121641656,NOxCO,near_field
NOxCO - near_field,9.554648461613354,NOxCO,near_field
NOxCO - near_field,0.4746588526859998,NOxCO,near_field
NOxCO - near_field,2.310230901045805,NOxCO,near_field
NOxCO - near_field,11.48723827652396,NOxCO,near_field
NOxCO - near_field,10.540042076301448,NOxCO,near_field
NOxCO - near_field,3.579046199920233,NOxCO,near_field
NOxCO - near_field,11.619220905026715,NOxCO,near_field
NOxCO - near_field,5.149278400520033,NOxCO,near_field
NOxCO - near_field,12.20104749307019,NOxCO,near_field
NOxCO - near_field,13.190081380913822,NOxCO,near_field
NOxCO - near_field,12.43821563804012,NOxCO,near_field
NOxCO - near_field,14.167962010757885,NOxCO,near_field
NOxCO - near_field,13.577190384744334,NOxCO,near_field
NOxCO - near_field,11.141367472117388,NOxCO,near_field
NOxCO - near_field,6.0360319757351935,NOxCO,near_field
NOxCO - near_field,6.9776275983362845,NOxCO,near_field
NOxCO - near_field,13.674765807105638,NOxCO,near_field
NOxCO - near_field,11.693566213073444,NOxCO,near_field
NOxCO - near_field,13.73307533872833,NOxCO,near_field
NOxCO - near_field,4.791397830577448,NOxCO,near_field
NOxCO - near_field,0.6966085338283897,NOxCO,near_field
NOxCO - near_field,9.204360456371651,NOxCO,near_field
NOxCO - near_field,13.739997819250727,NOxCO,near_field
NOxCO - near_field,14.198691425385332,NOxCO,near_field
NOxCO - near_field,14.33705578544601,NOxCO,near_field
NOxCO - near_field,9.450799507319214,NOxCO,near_field
NOxCO - near_field,5.545269805717428,NOxCO,near_field
NOxCO - near_field,11.465155784670744,NOxCO,near_field
NOxCO - near_field,14.184087750859332,NOxCO,near_field
NOxCO - near_field,9.376055737590894,NOxCO,near_field
NOxCO - near_field,14.325637526025242,NOxCO,near_field
NOxCO - near_field,6.577786084218682,NOxCO,near_field
NOxCO - near_field,0.6966085338283897,NOxCO,near_field
NOxCO - near_field,14.351908557337785,NOxCO,near_field
NOxCO - near_field,14.110838220382261,NOxCO,near_field
NOxCO - near_field,13.81424798258323,NOxCO,near_field
NOxCO - near_field,14.250616799259628,NOxCO,near_field
NOxCO - near_field,11.429218301526404,NOxCO,near_field
NOxCO - near_field,14.327475108958321,NOxCO,near_field
NOxCO - near_field,12.975939350267605,NOxCO,near_field
NOxCO - near_field,9.323345675368433,NOxCO,near_field
NOxCO - near_field,11.838926438959023,NOxCO,near_field
NOxCO - near_field,12.351246177828871,NOxCO,near_field
NOxCO - near_field,6.140984744133734,NOxCO,near_field
NOxCO - near_field,5.744025881550038,NOxCO,near_field
NOxCO - near_field,13.226662023527929,NOxCO,near_field
NOxCO - near_field,14.321803929656738,NOxCO,near_field
NOxCO - near_field,13.498393335900017,NOxCO,near_field
NOxCO - near_field,12.870313886460822,NOxCO,near_field
NOxCO - near_field,5.676211086221208,NOxCO,near_field
NOxCO - near_field,8.263768965253032,NOxCO,near_field
NOxCO - near_field,5.045674393244301,NOxCO,near_field
NOxCO - near_field,13.107590309609,NOxCO,near_field
NOxCO - near_field,14.072211646197479,NOxCO,near_field
NOxCO - near_field,8.5579627771569,NOxCO,near_field
NOxCO - near_field,13.72414417497293,NOxCO,near_field
NOxCO - near_field,8.716823722114347,NOxCO,near_field
NOxCO - near_field,8.475692016700405,NOxCO,near_field
NOxCO - near_field,13.979129206459461,NOxCO,near_field
NOxCO - near_field,13.054751475922243,NOxCO,near_field
NOxCO - near_field,10.550327667589917,NOxCO,near_field
NOxCO - near_field,6.699424822105771,NOxCO,near_field
NOxCO - near_field,14.341389627263592,NOxCO,near_field
NOxCO - near_field,12.881148621733788,NOxCO,near_field
NOxCO - near_field,13.577190384744334,NOxCO,near_field
NOxCO - far_field,0.8945501692096713,NOxCO,far_field
NOxCO - far_field,2.217524284713548,NOxCO,far_field
NOxCO - far_field,0.3156592372008415,NOxCO,far_field
NOxCO - far_field,0.9914291604804742,NOxCO,far_field
NOxCO - far_field,0.06959911392873146,NOxCO,far_field
NOxCO - far_field,7.67525477437156,NOxCO,far_field
NOxCO - far_field,2.026452946711993,NOxCO,far_field
NOxCO - far_field,1.2200306913905028,NOxCO,far_field
NOxCO - far_field,6.24671442986428,NOxCO,far_field
NOxCO - far_field,1.3192328473577537,NOxCO,far_field
NOxCO - far_field,0.3405624703276382,NOxCO,far_field
NOxCO - far_field,2.6193039599558756,NOxCO,far_field
NOxCO - far_field,2.376554398440534,NOxCO,far_field
NOxCO - far_field,8.012865982622673,NOxCO,far_field
NOxCO - far_field,3.02545963042138,NOxCO,far_field
NOxCO - far_field,2.719814873261634,NOxCO,far_field
NOxCO - far_field,6.738321001948534,NOxCO,far_field
NOxCO - far_field,5.297136876228764,NOxCO,far_field
NOxCO - far_field,0.3334437499824945,NOxCO,far_field
NOxCO - far_field,7.387024255129858,NOxCO,far_field
NOxCO - far_field,9.276424077244878,NOxCO,far_field
NOxCO - far_field,1.3463155976724084,NOxCO,far_field
NOxCO - far_field,3.0539358957606053,NOxCO,far_field
NOxCO - far_field,6.244782758796184,NOxCO,far_field
NOxCO - far_field,0.8232948708624238,NOxCO,far_field
NOxCO - far_field,0.009301287876800707,NOxCO,far_field
NOxCO - far_field,1.2200306913905028,NOxCO,far_field
NOxCO - far_field,0.9648595824453764,NOxCO,far_field
NOxCO - far_field,0.31850307664280186,NOxCO,far_field
NOxCO - far_field,5.919534286262561,NOxCO,far_field
NOxCO - far_field,6.400058109565568,NOxCO,far_field
NOxCO - far_field,9.893521571363406,NOxCO,far_field
NOxCO - far_field,5.874006685485296,NOxCO,far_field
NOxCO - far_field,6.209178890458286,NOxCO,far_field
NOxCO - far_field,3.0539358957606053,NOxCO,far_field
NOxCO - far_field,8.228433150233574,NOxCO,far_field
NOxCO - far_field,0.9807568365479901,NOxCO,far_field
NOxCO - far_field,3.7629444510536394,NOxCO,far_field
NOxCO - far_field,5.369695930036219,NOxCO,far_field
NOxCO - far_field,8.194377334633975,NOxCO,far_field
NOxCO - far_field,5.74950827266515,NOxCO,far_field
NOxCO - far_field,0.48580196260562813,NOxCO,far_field
NOxCO - far_field,0.3334437499824945,NOxCO,far_field
NOxCO - far_field,6.679541804564671,NOxCO,far_field
NOxCO - far_field,3.6620173833561505,NOxCO,far_field
NOxCO - far_field,1.873109254338386,NOxCO,far_field
NOxCO - far_field,6.250630090594731,NOxCO,far_field
NOxCO - far_field,6.065902581636254,NOxCO,far_field
NOxCO - far_field,0.20988111820864053,NOxCO,far_field
NOxCO - far_field,0.48580196260562813,NOxCO,far_field
NOxCO - far_field,4.410138359422183,NOxCO,far_field
NOxCO - far_field,1.4543687850185376,NOxCO,far_field
NOxCO - far_field,2.248934214346307,NOxCO,far_field
NOxCO - far_field,7.576623366390414,NOxCO,far_field
NOxCO - far_field,6.894097067513738,NOxCO,far_field
NOxCO - far_field,2.0771680533169867,NOxCO,far_field
NOxCO - far_field,7.774010385225945,NOxCO,far_field
NOxCO - far_field,0.5267400712127276,NOxCO,far_field
NOxCO - far_field,1.5143559123786734,NOxCO,far_field
NOxCO - far_field,0.7399377175649626,NOxCO,far_field
NOxCO - far_field,1.1743107818587122,NOxCO,far_field
NOxCO - far_field,1.4599126130123774,NOxCO,far_field
NOxCO - far_field,0.1318917902052926,NOxCO,far_field
NOxCO - far_field,2.304798283742653,NOxCO,far_field
NOxCO - far_field,6.573209577789333,NOxCO,far_field
NOxCO - far_field,1.4144066458938618,NOxCO,far_field
NOxCO - far_field,3.8402670177101825,NOxCO,far_field
NOxCO - far_field,3.36205942404466,NOxCO,far_field
NOxCO - far_field,1.261964265850175,NOxCO,far_field
NOxCO - far_field,5.1086270477610345,NOxCO,far_field
NOxCO - far_field,1.9587071154282305,NOxCO,far_field
NOxCO - far_field,0.5777417026064756,NOxCO,far_field
NOxCO - far_field,4.73526587470258,NOxCO,far_field
NOxCO - far_field,1.9853605478091954,NOxCO,far_field
NOxCO - far_field,6.250630090594731,NOxCO,far_field
NOxCO - far_field,7.488255574541491,NOxCO,far_field
NOxCO - far_field,1.5143559123786734,NOxCO,far_field
NOxCO - far_field,1.3221613595967185,NOxCO,far_field
NOxCO - far_field,6.0591897848639835,NOxCO,far_field
NOxCO - far_field,6.629889432506459,NOxCO,far_field
NOxCO - far_field,9.809591717770822,NOxCO,far_field
NOxCO - far_field,0.4713723221362446,NOxCO,far_field
NOxCO - far_field,4.498999653829824,NOxCO,far_field
NOxCO - far_field,8.551442053184969,NOxCO,far_field
NOxCO - far_field,5.610737711035294,NOxCO,far_field
NOxCO - far_field,7.140403492124227,NOxCO,far_field
NOxCO - far_field,7.940818858544413,NOxCO,far_field
NOxCO - far_field,5.656088293150401,NOxCO,far_field
NOxCO - far_field,5.656088293150401,NOxCO,far_field
NOxCO - far_field,5.036759817265821,NOxCO,far_field
NOxCO - far_field,0.6589688684160928,NOxCO,far_field
NOxCO - far_field,0.8232948708624238,NOxCO,far_field
NOxCO - far_field,0.9288977399958978,NOxCO,far_field
NOxCO - far_field,0.047347429346227626,NOxCO,far_field
NOxCO - far_field,8.166006740178217,NOxCO,far_field
NOxCO - far_field,9.900302484572137,NOxCO,far_field
NOxCO - far_field,0.7307063004893632,NOxCO,far_field
NOxCO - far_field,8.34093808364753,NOxCO,far_field
NOxCO - far_field,4.446652055772901,NOxCO,far_field
NOxCO - far_field,2.4532547671552383,NOxCO,far_field
NOxCO - toe,196.07168266437554,NOxCO,toe
NOxCO - toe,191.84793501853605,NOxCO,toe
NOxCO - toe,197.4034881282393,NOxCO,toe
NOxCO - toe,195.93684662077817,NOxCO,toe
NOxCO - toe,199.11640582816517,NOxCO,toe
NOxCO - toe,199.11827699361308,NOxCO,toe
NOxCO - toe,188.97580343951412,NOxCO,toe
NOxCO - toe,188.09288656625438,NOxCO,toe
NOxCO - toe,195.67870255764336,NOxCO,toe
NOxCO - toe,198.32273959349163,NOxCO,toe
NOxCO - toe,193.06361364859882,NOxCO,toe
NOxCO - toe,194.3542545169947,NOxCO,toe
NOxCO - toe,198.40189459204694,NOxCO,toe
NOxCO - toe,184.09741236763796,NOxCO,toe
NOxCO - toe,195.17064484228985,NOxCO,toe
NOxCO - toe,197.87164536178216,NOxCO,toe
NOxCO - toe,197.35845684081482,NOxCO,toe
NOxCO - toe,199.0182953483368,NOxCO,toe
NOxCO - toe,193.1357847696758,NOxCO,toe
NOxCO - toe,189.71030499859268,NOxCO,toe
NOxCO - toe,193.79132743182788,NOxCO,toe
NOxCO - toe,188.657980697742,NOxCO,toe
NOxCO - toe,197.7140885179564,NOxCO,toe
NOxCO - toe,194.82968022115446,NOxCO,toe
NOxCO - toe,195.95123756485788,NOxCO,toe
NOxCO - toe,163.6696247416299,NOxCO,toe
NOxCO - toe,188.8068405801795,NOxCO,toe
NOxCO - toe,197.24995419194903,NOxCO,toe
NOxCO - toe,186.03312325429678,NOxCO,toe
NOxCO - toe,193.8563404835462,NOxCO,toe
NOxCO - toe,191.63700118300702,NOxCO,toe
NOxCO - toe,189.67034044305507,NOxCO,toe
NOxCO - toe,194.8329611728113,NOxCO,toe
NOxCO - toe,190.0900859191415,NOxCO,toe
